"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 20:06:55 GMT 2022","Fri Nov 25 20:06:56 GMT 2022","650","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_article_unlogin","This test checks /happifiers/[id] api"
"passed","Fri Nov 25 20:06:03 GMT 2022","Fri Nov 25 20:06:05 GMT 2022","1824","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[E-010]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:27 GMT 2022","Fri Nov 25 20:06:27 GMT 2022","248","tests.menu","test_notifications","TestNotifications","","","test_get_all_notifications","This test checks /api/notifications/ api"
"passed","Fri Nov 25 20:06:16 GMT 2022","Fri Nov 25 20:06:16 GMT 2022","407","tests.community","test_community","TestCommunity","","","test_community_popular_posts","This test checks     api/activity/?page=1&page_size=12&feed_filter=popular"
"passed","Fri Nov 25 20:06:58 GMT 2022","Fri Nov 25 20:07:00 GMT 2022","2874","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[subscribe]","This test checks /happifiers+params api"
"passed","Fri Nov 25 20:06:14 GMT 2022","Fri Nov 25 20:06:15 GMT 2022","1170","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data4]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:17 GMT 2022","Fri Nov 25 20:06:19 GMT 2022","1606","tests.community","test_community","TestCommunity","","","test_send_comment_to_post","This test checks     /api/activity_statuses/{`post_id`}/comments/"
"passed","Fri Nov 25 20:06:09 GMT 2022","Fri Nov 25 20:06:11 GMT 2022","1380","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data0]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:00 GMT 2022","Fri Nov 25 20:06:01 GMT 2022","1797","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[A-11]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:55 GMT 2022","Fri Nov 25 20:06:55 GMT 2022","287","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_last_article_unlogin","This test checks /daily api"
"passed","Fri Nov 25 20:06:28 GMT 2022","Fri Nov 25 20:06:35 GMT 2022","6866","tests.profile","test_happiness_assessment","TestHA","","","test_ha_complete","This test checks complete HA"
"passed","Fri Nov 25 20:06:08 GMT 2022","Fri Nov 25 20:06:09 GMT 2022","1581","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[R-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:21 GMT 2022","Fri Nov 25 20:06:21 GMT 2022","554","tests.community","test_community","TestCommunity","","","test_community_like_comment","This test checks     /api/comments/{`comment_id`}/like/"
"passed","Fri Nov 25 20:07:01 GMT 2022","Fri Nov 25 20:07:03 GMT 2022","2631","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[unsubscribe]","This test checks /happifiers+params api"
"passed","Fri Nov 25 20:06:19 GMT 2022","Fri Nov 25 20:06:20 GMT 2022","935","tests.community","test_community","TestCommunity","","","test_community_like_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
"passed","Fri Nov 25 20:06:40 GMT 2022","Fri Nov 25 20:06:42 GMT 2022","1310","tests.profile","test_skills","TestSkills","","","test_skills_of_user[EM]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Fri Nov 25 20:06:11 GMT 2022","Fri Nov 25 20:06:11 GMT 2022","889","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data1]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:56 GMT 2022","Fri Nov 25 20:06:56 GMT 2022","352","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_count_of_articles_unlogin","This test checks /happifiers+params api"
"passed","Fri Nov 25 20:06:27 GMT 2022","Fri Nov 25 20:06:27 GMT 2022","246","tests.menu","test_resources_page","TestResourcesPage","","","test_resource_page","This test checks     /api/get_member_resources_template/ api"
"passed","Fri Nov 25 20:06:57 GMT 2022","Fri Nov 25 20:06:57 GMT 2022","301","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_article_login","This test checks /happifiers/[id] api"
"passed","Fri Nov 25 20:05:55 GMT 2022","Fri Nov 25 20:05:57 GMT 2022","1975","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[S-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:22 GMT 2022","Fri Nov 25 20:06:23 GMT 2022","313","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic1]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Fri Nov 25 20:06:57 GMT 2022","Fri Nov 25 20:06:58 GMT 2022","346","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_count_of_topics_login","This test checks /happifiers+params api"
"passed","Fri Nov 25 20:06:16 GMT 2022","Fri Nov 25 20:06:16 GMT 2022","325","tests.activities.games","test_kindness_chain_activity","TestKindnessChain","","","test_kindness_chain_activity","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:13 GMT 2022","Fri Nov 25 20:06:14 GMT 2022","998","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data3]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:20 GMT 2022","Fri Nov 25 20:06:21 GMT 2022","1072","tests.community","test_community","TestCommunity","","","test_community_unlike_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
"passed","Fri Nov 25 20:06:25 GMT 2022","Fri Nov 25 20:06:26 GMT 2022","225","tests.menu","test_disclaimer_page","TestResourcesPage","","","test_disclaimer_page","This test checks /api/disclaimer/ api"
"passed","Fri Nov 25 20:06:56 GMT 2022","Fri Nov 25 20:06:57 GMT 2022","292","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_last_article_login","This test checks /happifiers+params api"
"passed","Fri Nov 25 20:06:42 GMT 2022","Fri Nov 25 20:06:43 GMT 2022","1316","tests.profile","test_skills","TestSkills","","","test_skills_of_user[RE]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Fri Nov 25 20:06:24 GMT 2022","Fri Nov 25 20:06:25 GMT 2022","663","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic1]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Fri Nov 25 20:06:27 GMT 2022","Fri Nov 25 20:06:27 GMT 2022","244","tests.menu","test_notifications","TestNotifications","","","test_new_notifications","This test checks /api/alerts/new/count/"
"passed","Fri Nov 25 20:06:17 GMT 2022","Fri Nov 25 20:06:17 GMT 2022","206","tests.community","test_community","TestCommunity","","","test_community_track_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=trackGroup"
"passed","Fri Nov 25 20:06:11 GMT 2022","Fri Nov 25 20:06:13 GMT 2022","1122","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data2]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:25 GMT 2022","Fri Nov 25 20:06:25 GMT 2022","236","tests.menu","test_blocked_users_page","TestResourcesPage","","","test_blocked_users_page","This test checks     /api/v2/user/blocking/get-my/ api"
"passed","Fri Nov 25 20:06:46 GMT 2022","Fri Nov 25 20:06:47 GMT 2022","928","tests.profile","test_user_data","TestUserData","","","test_user_data[another_user]","This test checks     /api/users/{`user_id`}/"
"passed","Fri Nov 25 20:06:35 GMT 2022","Fri Nov 25 20:06:35 GMT 2022","267","tests.profile","test_happiness_assessment","TestHA","","","test_ha_dismiss_status_after_complete","This test checks dismiss HA after complete it"
"passed","Fri Nov 25 20:06:17 GMT 2022","Fri Nov 25 20:06:17 GMT 2022","236","tests.community","test_community","TestCommunity","","","test_community_followers_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=followers"
"passed","Fri Nov 25 20:06:26 GMT 2022","Fri Nov 25 20:06:27 GMT 2022","948","tests.menu","test_legal_page","TestResourcesPage","","","test_resource_page","This test checks     /public/legal/"
"passed","Fri Nov 25 20:06:15 GMT 2022","Fri Nov 25 20:06:16 GMT 2022","957","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data5]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Nov 25 20:05:57 GMT 2022","Fri Nov 25 20:06:00 GMT 2022","2063","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[T-09]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:55 GMT 2022","Fri Nov 25 20:06:55 GMT 2022","305","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_topics_unlogin","This test checks /topics api"
"passed","Fri Nov 25 20:06:01 GMT 2022","Fri Nov 25 20:06:03 GMT 2022","2184","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[G-03]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:16 GMT 2022","Fri Nov 25 20:06:17 GMT 2022","281","tests.community","test_community","TestCommunity","","","test_report_post","This test checks /api/report_abuse/ api"
"passed","Fri Nov 25 20:06:39 GMT 2022","Fri Nov 25 20:06:40 GMT 2022","1162","tests.profile","test_skills","TestSkills","","","test_skills_of_user[GI]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Fri Nov 25 20:06:38 GMT 2022","Fri Nov 25 20:06:39 GMT 2022","1476","tests.profile","test_skills","TestSkills","","","test_skills_of_user[AS]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Fri Nov 25 20:06:22 GMT 2022","Fri Nov 25 20:06:22 GMT 2022","402","tests.explore_tracks","test_search_track","TestTracksSearch","","","test_topics_of_track","This test checks api/v2/tracks/search/?query=love"
"passed","Fri Nov 25 20:06:27 GMT 2022","Fri Nov 25 20:06:28 GMT 2022","688","tests.profile","test_happiness_assessment","TestHA","","","test_ha_result","This test checks get HA status"
"passed","Fri Nov 25 20:06:35 GMT 2022","Fri Nov 25 20:06:36 GMT 2022","1242","tests.profile","test_skills","TestSkills","","","test_skills_of_user[SA]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Fri Nov 25 20:06:23 GMT 2022","Fri Nov 25 20:06:24 GMT 2022","1167","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Fri Nov 25 20:06:25 GMT 2022","Fri Nov 25 20:06:25 GMT 2022","592","tests.explore_tracks","test_tracks_featured","TestTracksFeatured","","","test_featured_track","This test checks /api/v2/tracks/featured/ api"
"passed","Fri Nov 25 20:06:47 GMT 2022","Fri Nov 25 20:06:51 GMT 2022","4337","tests.today","test_current_track","TestCurrentTrack","","","test_home_page","This test checks /api/kabinet-homepage/"
"passed","Fri Nov 25 20:06:22 GMT 2022","Fri Nov 25 20:06:22 GMT 2022","328","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Fri Nov 25 20:06:51 GMT 2022","Fri Nov 25 20:06:55 GMT 2022","3718","tests.today","test_home_page","TestHomePage","","","test_home_page","This test checks /api/kabinet-homepage/"
"passed","Fri Nov 25 20:06:27 GMT 2022","Fri Nov 25 20:06:27 GMT 2022","0","tests.other","test_check_of_testing_by_machine","TestCheckOfTestingByMachine","","","test_logic","This test checks works the test         system by not using network"
"passed","Fri Nov 25 20:06:57 GMT 2022","Fri Nov 25 20:06:57 GMT 2022","255","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_topics_login","This test checks /api/happifiers/topics/ api"
"passed","Fri Nov 25 20:06:05 GMT 2022","Fri Nov 25 20:06:08 GMT 2022","2258","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[E-011]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 25 20:06:36 GMT 2022","Fri Nov 25 20:06:38 GMT 2022","1450","tests.profile","test_skills","TestSkills","","","test_skills_of_user[TH]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Fri Nov 25 20:06:43 GMT 2022","Fri Nov 25 20:06:46 GMT 2022","2728","tests.profile","test_user_data","TestUserData","","","test_user_data[my_user]","This test checks     /api/users/{`user_id`}/"
"passed","Fri Nov 25 20:06:21 GMT 2022","Fri Nov 25 20:06:22 GMT 2022","357","tests.community","test_community","TestCommunity","","","test_community_unlike_comment","This test checks     /api/comments/{`comment_id`}/like/"
