"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 24 06:20:15 GMT 2022","Sat Dec 24 06:20:15 GMT 2022","368","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_article_login","This test checks /happifiers/[id] api"
"passed","Sat Dec 24 06:20:14 GMT 2022","Sat Dec 24 06:20:14 GMT 2022","393","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_last_article_login","This test checks /happifiers+params api"
"passed","Sat Dec 24 06:19:20 GMT 2022","Sat Dec 24 06:19:21 GMT 2022","278","tests.community","test_community","TestCommunity","","","test_community_followers_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=followers"
"passed","Sat Dec 24 06:20:15 GMT 2022","Sat Dec 24 06:20:15 GMT 2022","484","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_count_of_topics_login","This test checks /happifiers+params api"
"passed","Sat Dec 24 06:19:14 GMT 2022","Sat Dec 24 06:19:16 GMT 2022","1154","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data2]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Sat Dec 24 06:19:12 GMT 2022","Sat Dec 24 06:19:13 GMT 2022","1566","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data0]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Sat Dec 24 06:18:59 GMT 2022","Sat Dec 24 06:19:01 GMT 2022","2256","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[T-09]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Sat Dec 24 06:19:32 GMT 2022","Sat Dec 24 06:19:32 GMT 2022","370","tests.menu","test_blocked_users_page","TestResourcesPage","","","test_blocked_users_page","This test checks     /api/v2/user/blocking/get-my/ api"
"passed","Sat Dec 24 06:20:13 GMT 2022","Sat Dec 24 06:20:13 GMT 2022","757","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_article_unlogin","This test checks /happifiers/[id] api"
"passed","Sat Dec 24 06:19:10 GMT 2022","Sat Dec 24 06:19:12 GMT 2022","1685","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[R-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Sat Dec 24 06:19:51 GMT 2022","Sat Dec 24 06:20:00 GMT 2022","8359","tests.profile","test_user_data","TestUserData","","","test_user_data[my_user]","This test checks     /api/users/{`user_id`}/"
"passed","Sat Dec 24 06:19:43 GMT 2022","Sat Dec 24 06:19:44 GMT 2022","1421","tests.profile","test_skills","TestSkills","","","test_skills_of_user[SA]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Sat Dec 24 06:19:23 GMT 2022","Sat Dec 24 06:19:24 GMT 2022","661","tests.community","test_community","TestCommunity","","","test_community_unlike_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
"passed","Sat Dec 24 06:19:50 GMT 2022","Sat Dec 24 06:19:51 GMT 2022","1631","tests.profile","test_skills","TestSkills","","","test_skills_of_user[RE]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Sat Dec 24 06:19:18 GMT 2022","Sat Dec 24 06:19:19 GMT 2022","1055","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data5]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Sat Dec 24 06:19:01 GMT 2022","Sat Dec 24 06:19:04 GMT 2022","2303","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[A-11]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Sat Dec 24 06:19:16 GMT 2022","Sat Dec 24 06:19:17 GMT 2022","1170","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data3]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Sat Dec 24 06:20:12 GMT 2022","Sat Dec 24 06:20:12 GMT 2022","481","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_last_article_unlogin","This test checks /daily api"
"passed","Sat Dec 24 06:19:34 GMT 2022","Sat Dec 24 06:19:35 GMT 2022","678","tests.profile","test_happiness_assessment","TestHA","","","test_ha_result","This test checks get HA status"
"passed","Sat Dec 24 06:19:20 GMT 2022","Sat Dec 24 06:19:20 GMT 2022","289","tests.community","test_community","TestCommunity","","","test_community_track_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=trackGroup"
"passed","Sat Dec 24 06:20:01 GMT 2022","Sat Dec 24 06:20:07 GMT 2022","6143","tests.today","test_current_track","TestCurrentTrack","","","test_home_page","This test checks /api/kabinet-homepage/"
