"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 12 21:21:24 GMT 2022","Sat Nov 12 21:21:24 GMT 2022","106","tests.menu","test_notifications","TestNotifications","","","test_new_notifications","This test checks /api/alerts/new/count/"
"passed","Sat Nov 12 21:21:27 GMT 2022","Sat Nov 12 21:21:28 GMT 2022","1103","tests.profile","test_skills","TestSkills","","","test_skills_of_user[GI]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Sat Nov 12 21:21:37 GMT 2022","Sat Nov 12 21:21:40 GMT 2022","3287","tests.today","test_home_page","TestHomePage","","","test_home_page","This test checks /api/kabinet-homepage/"
"broken","Sat Nov 12 21:21:24 GMT 2022","Sat Nov 12 21:21:24 GMT 2022","121","tests.profile","test_happiness_assessment","TestHA","","","test_ha_result","This test checks get HA status"
"passed","Sat Nov 12 21:21:16 GMT 2022","Sat Nov 12 21:21:17 GMT 2022","204","tests.activities.games","test_kindness_chain_activity","TestKindnessChain","","","test_kindness_chain_activity","This test checks /api/activities     and api/v3/activity_status api"
"passed","Sat Nov 12 21:21:30 GMT 2022","Sat Nov 12 21:21:31 GMT 2022","984","tests.profile","test_skills","TestSkills","","","test_skills_of_user[RE]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Sat Nov 12 21:21:17 GMT 2022","Sat Nov 12 21:21:19 GMT 2022","1157","tests.community","test_community","TestCommunity","","","test_send_comment_to_post","This test checks     /api/activity_statuses/{`post_id`}/comments/"
"passed","Sat Nov 12 21:21:20 GMT 2022","Sat Nov 12 21:21:20 GMT 2022","210","tests.community","test_community","TestCommunity","","","test_community_unlike_comment","This test checks     /api/comments/{`comment_id`}/like/"
"passed","Sat Nov 12 21:21:10 GMT 2022","Sat Nov 12 21:21:11 GMT 2022","1040","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[E-011]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Sat Nov 12 21:21:24 GMT 2022","Sat Nov 12 21:21:24 GMT 2022","113","tests.menu","test_resources_page","TestResourcesPage","","","test_resource_page","This test checks     /api/get_member_resources_template/ api"
"passed","Sat Nov 12 21:21:04 GMT 2022","Sat Nov 12 21:21:05 GMT 2022","1273","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[S-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Sat Nov 12 21:21:15 GMT 2022","Sat Nov 12 21:21:16 GMT 2022","740","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data4]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Sat Nov 12 21:21:41 GMT 2022","Sat Nov 12 21:21:41 GMT 2022","217","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_count_of_articles_unlogin","This test checks /happifiers+params api"
"passed","Sat Nov 12 21:21:23 GMT 2022","Sat Nov 12 21:21:23 GMT 2022","317","tests.explore_tracks","test_tracks_featured","TestTracksFeatured","","","test_featured_track","This test checks /api/v2/tracks/featured/ api"
