"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 18 00:40:28 GMT 2022","Fri Nov 18 00:40:29 GMT 2022","642","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic1]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Fri Nov 18 00:40:11 GMT 2022","Fri Nov 18 00:40:12 GMT 2022","1455","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[G-03]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 18 00:40:21 GMT 2022","Fri Nov 18 00:40:22 GMT 2022","769","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data5]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Nov 18 00:40:30 GMT 2022","Fri Nov 18 00:40:31 GMT 2022","467","tests.profile","test_happiness_assessment","TestHA","","","test_ha_result","This test checks get HA status"
"passed","Fri Nov 18 00:40:07 GMT 2022","Fri Nov 18 00:40:09 GMT 2022","1549","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[T-09]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 18 00:40:17 GMT 2022","Fri Nov 18 00:40:18 GMT 2022","936","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data1]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Nov 18 00:40:27 GMT 2022","Fri Nov 18 00:40:27 GMT 2022","200","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Fri Nov 18 00:40:20 GMT 2022","Fri Nov 18 00:40:21 GMT 2022","870","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data4]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Nov 18 00:40:13 GMT 2022","Fri Nov 18 00:40:15 GMT 2022","1327","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[E-011]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 18 00:40:06 GMT 2022","Fri Nov 18 00:40:07 GMT 2022","1503","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[S-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Nov 18 00:40:29 GMT 2022","Fri Nov 18 00:40:29 GMT 2022","127","tests.menu","test_blocked_users_page","TestResourcesPage","","","test_blocked_users_page","This test checks     /api/v2/user/blocking/get-my/ api"
