"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 20 15:18:41 GMT 2022","Tue Dec 20 15:18:42 GMT 2022","1866","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[S-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Dec 20 15:19:25 GMT 2022","Tue Dec 20 15:19:28 GMT 2022","2401","tests.profile","test_user_data","TestUserData","","","test_user_data[my_user]","This test checks     /api/users/{`user_id`}/"
"passed","Tue Dec 20 15:19:01 GMT 2022","Tue Dec 20 15:19:02 GMT 2022","590","tests.community","test_community","TestCommunity","","","test_community_unlike_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
"passed","Tue Dec 20 15:19:18 GMT 2022","Tue Dec 20 15:19:18 GMT 2022","191","tests.profile","test_happiness_assessment","TestHA","","","test_ha_dismiss_status_after_complete","This test checks dismiss HA after complete it"
"passed","Tue Dec 20 15:19:19 GMT 2022","Tue Dec 20 15:19:20 GMT 2022","1120","tests.profile","test_skills","TestSkills","","","test_skills_of_user[TH]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Tue Dec 20 15:19:10 GMT 2022","Tue Dec 20 15:19:10 GMT 2022","228","tests.menu","test_notifications","TestNotifications","","","test_get_all_notifications","This test checks /api/notifications/ api"
"passed","Tue Dec 20 15:19:24 GMT 2022","Tue Dec 20 15:19:25 GMT 2022","1331","tests.profile","test_skills","TestSkills","","","test_skills_of_user[RE]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Tue Dec 20 15:18:48 GMT 2022","Tue Dec 20 15:18:49 GMT 2022","1578","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[E-010]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Dec 20 15:18:58 GMT 2022","Tue Dec 20 15:18:59 GMT 2022","293","tests.activities.games","test_kindness_chain_activity","TestKindnessChain","","","test_kindness_chain_activity","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Dec 20 15:19:10 GMT 2022","Tue Dec 20 15:19:11 GMT 2022","811","tests.profile","test_happiness_assessment","TestHA","","","test_ha_result","This test checks get HA status"
"passed","Tue Dec 20 15:19:10 GMT 2022","Tue Dec 20 15:19:10 GMT 2022","191","tests.menu","test_notifications","TestNotifications","","","test_new_notifications","This test checks /api/alerts/new/count/"
"passed","Tue Dec 20 15:18:54 GMT 2022","Tue Dec 20 15:18:55 GMT 2022","970","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data1]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Tue Dec 20 15:19:28 GMT 2022","Tue Dec 20 15:19:29 GMT 2022","897","tests.profile","test_user_data","TestUserData","","","test_user_data[another_user]","This test checks     /api/users/{`user_id`}/"
"passed","Tue Dec 20 15:18:59 GMT 2022","Tue Dec 20 15:19:00 GMT 2022","199","tests.community","test_community","TestCommunity","","","test_community_followers_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=followers"
"passed","Tue Dec 20 15:19:38 GMT 2022","Tue Dec 20 15:19:38 GMT 2022","278","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_last_article_login","This test checks /happifiers+params api"
"passed","Tue Dec 20 15:19:39 GMT 2022","Tue Dec 20 15:19:42 GMT 2022","2649","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[subscribe]","This test checks /happifiers+params api"
"passed","Tue Dec 20 15:18:49 GMT 2022","Tue Dec 20 15:18:51 GMT 2022","1669","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[E-011]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Dec 20 15:18:53 GMT 2022","Tue Dec 20 15:18:54 GMT 2022","1128","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data0]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Tue Dec 20 15:19:02 GMT 2022","Tue Dec 20 15:19:03 GMT 2022","364","tests.community","test_community","TestCommunity","","","test_community_unlike_comment","This test checks     /api/comments/{`comment_id`}/like/"
"passed","Tue Dec 20 15:19:04 GMT 2022","Tue Dec 20 15:19:04 GMT 2022","360","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
