"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 02 06:21:00 GMT 2023","Mon Jan 02 06:21:01 GMT 2023","896","tests.community","test_community","TestCommunity","","","test_send_comment_to_post","This test checks     /api/activity_statuses/{`post_id`}/comments/"
"passed","Mon Jan 02 06:21:27 GMT 2023","Mon Jan 02 06:21:29 GMT 2023","1539","tests.profile","test_skills","TestSkills","","","test_skills_of_user[RE]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Mon Jan 02 06:20:44 GMT 2023","Mon Jan 02 06:20:46 GMT 2023","1925","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[G-03]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Mon Jan 02 06:20:40 GMT 2023","Mon Jan 02 06:20:42 GMT 2023","2066","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[T-09]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Mon Jan 02 06:20:58 GMT 2023","Mon Jan 02 06:20:58 GMT 2023","371","tests.activities.games","test_kindness_chain_activity","TestKindnessChain","","","test_kindness_chain_activity","This test checks /api/activities     and api/v3/activity_status api"
"passed","Mon Jan 02 06:21:05 GMT 2023","Mon Jan 02 06:21:05 GMT 2023","386","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Mon Jan 02 06:20:59 GMT 2023","Mon Jan 02 06:21:00 GMT 2023","284","tests.community","test_community","TestCommunity","","","test_community_followers_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=followers"
"passed","Mon Jan 02 06:20:59 GMT 2023","Mon Jan 02 06:20:59 GMT 2023","303","tests.community","test_community","TestCommunity","","","test_report_post","This test checks /api/report_abuse/ api"
"passed","Mon Jan 02 06:21:25 GMT 2023","Mon Jan 02 06:21:27 GMT 2023","1552","tests.profile","test_skills","TestSkills","","","test_skills_of_user[EM]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Mon Jan 02 06:21:11 GMT 2023","Mon Jan 02 06:21:12 GMT 2023","281","tests.menu","test_notifications","TestNotifications","","","test_new_notifications","This test checks /api/alerts/new/count/"
"passed","Mon Jan 02 06:21:07 GMT 2023","Mon Jan 02 06:21:09 GMT 2023","1703","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic1]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Mon Jan 02 06:21:48 GMT 2023","Mon Jan 02 06:21:51 GMT 2023","3204","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[unsubscribe]","This test checks /happifiers+params api"
"passed","Mon Jan 02 06:20:59 GMT 2023","Mon Jan 02 06:20:59 GMT 2023","269","tests.community","test_community","TestCommunity","","","test_community_track_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=trackGroup"
"passed","Mon Jan 02 06:21:12 GMT 2023","Mon Jan 02 06:21:12 GMT 2023","283","tests.menu","test_resources_page","TestResourcesPage","","","test_resource_page","This test checks     /api/get_member_resources_template/ api"
"passed","Mon Jan 02 06:21:12 GMT 2023","Mon Jan 02 06:21:13 GMT 2023","713","tests.profile","test_happiness_assessment","TestHA","","","test_ha_result","This test checks get HA status"
"passed","Mon Jan 02 06:21:12 GMT 2023","Mon Jan 02 06:21:12 GMT 2023","0","tests.other","test_check_of_testing_by_machine","TestCheckOfTestingByMachine","","","test_logic","This test checks works the test         system by not using network"
"passed","Mon Jan 02 06:21:05 GMT 2023","Mon Jan 02 06:21:07 GMT 2023","1736","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Mon Jan 02 06:21:37 GMT 2023","Mon Jan 02 06:21:41 GMT 2023","3810","tests.today","test_home_page","TestHomePage","","","test_home_page","This test checks /api/kabinet-homepage/"
"passed","Mon Jan 02 06:21:19 GMT 2023","Mon Jan 02 06:21:20 GMT 2023","275","tests.profile","test_happiness_assessment","TestHA","","","test_ha_dismiss_status_after_complete","This test checks dismiss HA after complete it"
"passed","Mon Jan 02 06:21:42 GMT 2023","Mon Jan 02 06:21:42 GMT 2023","792","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_article_unlogin","This test checks /happifiers/[id] api"
"passed","Mon Jan 02 06:20:51 GMT 2023","Mon Jan 02 06:20:53 GMT 2023","1357","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data0]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Mon Jan 02 06:21:02 GMT 2023","Mon Jan 02 06:21:03 GMT 2023","519","tests.community","test_community","TestCommunity","","","test_community_like_comment","This test checks     /api/comments/{`comment_id`}/like/"
"passed","Mon Jan 02 06:20:57 GMT 2023","Mon Jan 02 06:20:58 GMT 2023","1105","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data5]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Mon Jan 02 06:21:09 GMT 2023","Mon Jan 02 06:21:10 GMT 2023","281","tests.menu","test_blocked_users_page","TestResourcesPage","","","test_blocked_users_page","This test checks     /api/v2/user/blocking/get-my/ api"
"passed","Mon Jan 02 06:21:09 GMT 2023","Mon Jan 02 06:21:09 GMT 2023","531","tests.explore_tracks","test_tracks_featured","TestTracksFeatured","","","test_featured_track","This test checks /api/v2/tracks/featured/ api"
"passed","Mon Jan 02 06:21:32 GMT 2023","Mon Jan 02 06:21:37 GMT 2023","4499","tests.today","test_current_track","TestCurrentTrack","","","test_home_page","This test checks /api/kabinet-homepage/"
"passed","Mon Jan 02 06:21:05 GMT 2023","Mon Jan 02 06:21:05 GMT 2023","404","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic1]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Mon Jan 02 06:21:03 GMT 2023","Mon Jan 02 06:21:05 GMT 2023","1153","tests.explore_tracks","test_search_track","TestTracksSearch","","","test_topics_of_track","This test checks api/v2/tracks/search/?query=love"
"passed","Mon Jan 02 06:20:38 GMT 2023","Mon Jan 02 06:20:40 GMT 2023","2174","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[S-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Mon Jan 02 06:21:02 GMT 2023","Mon Jan 02 06:21:02 GMT 2023","888","tests.community","test_community","TestCommunity","","","test_community_unlike_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
"passed","Mon Jan 02 06:21:41 GMT 2023","Mon Jan 02 06:21:41 GMT 2023","433","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_last_article_unlogin","This test checks /daily api"
"passed","Mon Jan 02 06:21:10 GMT 2023","Mon Jan 02 06:21:10 GMT 2023","335","tests.menu","test_disclaimer_page","TestResourcesPage","","","test_disclaimer_page","This test checks /api/disclaimer/ api"
"passed","Mon Jan 02 06:20:42 GMT 2023","Mon Jan 02 06:20:44 GMT 2023","1845","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[A-11]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Mon Jan 02 06:20:56 GMT 2023","Mon Jan 02 06:20:57 GMT 2023","1117","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data4]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Mon Jan 02 06:21:44 GMT 2023","Mon Jan 02 06:21:45 GMT 2023","1548","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_count_of_topics_login","This test checks /happifiers+params api"
"passed","Mon Jan 02 06:20:53 GMT 2023","Mon Jan 02 06:20:53 GMT 2023","983","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data1]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Mon Jan 02 06:20:49 GMT 2023","Mon Jan 02 06:20:51 GMT 2023","1677","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[R-01]","This test checks /api/activities     and api/v3/activity_status api"
