"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 22 20:07:09 GMT 2022","Tue Nov 22 20:07:09 GMT 2022","212","tests.profile","test_happiness_assessment","TestHA","","","test_ha_dismiss_status_after_complete","This test checks dismiss HA after complete it"
"passed","Tue Nov 22 20:06:45 GMT 2022","Tue Nov 22 20:06:46 GMT 2022","1038","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data2]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Tue Nov 22 20:07:33 GMT 2022","Tue Nov 22 20:07:36 GMT 2022","2884","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[subscribe]","This test checks /happifiers+params api"
"passed","Tue Nov 22 20:06:55 GMT 2022","Tue Nov 22 20:06:56 GMT 2022","320","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Tue Nov 22 20:07:15 GMT 2022","Tue Nov 22 20:07:16 GMT 2022","1517","tests.profile","test_skills","TestSkills","","","test_skills_of_user[EM]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Tue Nov 22 20:06:44 GMT 2022","Tue Nov 22 20:06:45 GMT 2022","1058","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data1]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Tue Nov 22 20:06:41 GMT 2022","Tue Nov 22 20:06:43 GMT 2022","1693","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[R-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Nov 22 20:06:59 GMT 2022","Tue Nov 22 20:07:00 GMT 2022","759","tests.menu","test_legal_page","TestResourcesPage","","","test_resource_page","This test checks     /public/legal/"
"passed","Tue Nov 22 20:06:38 GMT 2022","Tue Nov 22 20:06:40 GMT 2022","1706","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[E-010]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Nov 22 20:06:51 GMT 2022","Tue Nov 22 20:06:52 GMT 2022","1002","tests.community","test_community","TestCommunity","","","test_send_comment_to_post","This test checks     /api/activity_statuses/{`post_id`}/comments/"
"passed","Tue Nov 22 20:06:51 GMT 2022","Tue Nov 22 20:06:51 GMT 2022","272","tests.community","test_community","TestCommunity","","","test_community_track_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=trackGroup"
