"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 07 21:24:25 GMT 2022","Mon Nov 07 21:24:26 GMT 2022","1663","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data0]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Mon Nov 07 21:25:14 GMT 2022","Mon Nov 07 21:25:18 GMT 2022","4400","tests.today","test_current_track","TestCurrentTrack","","","test_home_page","This test checks /api/kabinet-homepage/"
"passed","Mon Nov 07 21:24:56 GMT 2022","Mon Nov 07 21:24:57 GMT 2022","374","tests.profile","test_happiness_assessment","TestHA","","","test_ha_dismiss_status_after_complete","This test checks dismiss HA after complete it"
"passed","Mon Nov 07 21:24:42 GMT 2022","Mon Nov 07 21:24:43 GMT 2022","1169","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Mon Nov 07 21:24:23 GMT 2022","Mon Nov 07 21:24:25 GMT 2022","1952","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[R-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Mon Nov 07 21:24:57 GMT 2022","Mon Nov 07 21:24:59 GMT 2022","1939","tests.profile","test_skills","TestSkills","","","test_skills_of_user[SA]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Mon Nov 07 21:24:29 GMT 2022","Mon Nov 07 21:24:30 GMT 2022","1230","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data3]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Mon Nov 07 21:24:44 GMT 2022","Mon Nov 07 21:24:45 GMT 2022","610","tests.explore_tracks","test_tracks_featured","TestTracksFeatured","","","test_featured_track","This test checks /api/v2/tracks/featured/ api"
"passed","Mon Nov 07 21:24:46 GMT 2022","Mon Nov 07 21:24:47 GMT 2022","986","tests.menu","test_legal_page","TestResourcesPage","","","test_resource_page","This test checks     /public/legal/"
"passed","Mon Nov 07 21:25:30 GMT 2022","Mon Nov 07 21:25:34 GMT 2022","3595","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[unsubscribe]","This test checks /happifiers+params api"
