"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 23 20:17:23 GMT 2022","Fri Dec 23 20:17:24 GMT 2022","1075","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data2]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Dec 23 20:17:33 GMT 2022","Fri Dec 23 20:17:35 GMT 2022","1454","tests.explore_tracks","test_search_track","TestTracksSearch","","","test_topics_of_track","This test checks api/v2/tracks/search/?query=love"
"passed","Fri Dec 23 20:17:55 GMT 2022","Fri Dec 23 20:17:56 GMT 2022","1369","tests.profile","test_skills","TestSkills","","","test_skills_of_user[AS]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Fri Dec 23 20:17:41 GMT 2022","Fri Dec 23 20:17:42 GMT 2022","891","tests.menu","test_legal_page","TestResourcesPage","","","test_resource_page","This test checks     /public/legal/"
"passed","Fri Dec 23 20:17:21 GMT 2022","Fri Dec 23 20:17:23 GMT 2022","1281","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data1]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Dec 23 20:17:16 GMT 2022","Fri Dec 23 20:17:18 GMT 2022","1869","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[E-011]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Dec 23 20:17:35 GMT 2022","Fri Dec 23 20:17:38 GMT 2022","2349","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Fri Dec 23 20:18:15 GMT 2022","Fri Dec 23 20:18:16 GMT 2022","323","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_topics_login","This test checks /api/happifiers/topics/ api"
"passed","Fri Dec 23 20:17:30 GMT 2022","Fri Dec 23 20:17:31 GMT 2022","860","tests.community","test_community","TestCommunity","","","test_community_like_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
"passed","Fri Dec 23 20:17:42 GMT 2022","Fri Dec 23 20:17:42 GMT 2022","301","tests.menu","test_notifications","TestNotifications","","","test_get_all_notifications","This test checks /api/notifications/ api"
"passed","Fri Dec 23 20:17:32 GMT 2022","Fri Dec 23 20:17:33 GMT 2022","621","tests.community","test_community","TestCommunity","","","test_community_like_comment","This test checks     /api/comments/{`comment_id`}/like/"
"passed","Fri Dec 23 20:18:15 GMT 2022","Fri Dec 23 20:18:15 GMT 2022","415","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_last_article_login","This test checks /happifiers+params api"
"passed","Fri Dec 23 20:17:53 GMT 2022","Fri Dec 23 20:17:55 GMT 2022","1450","tests.profile","test_skills","TestSkills","","","test_skills_of_user[TH]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Fri Dec 23 20:18:14 GMT 2022","Fri Dec 23 20:18:15 GMT 2022","821","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_article_unlogin","This test checks /happifiers/[id] api"
"passed","Fri Dec 23 20:17:29 GMT 2022","Fri Dec 23 20:17:29 GMT 2022","284","tests.community","test_community","TestCommunity","","","test_community_track_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=trackGroup"
"passed","Fri Dec 23 20:17:29 GMT 2022","Fri Dec 23 20:17:29 GMT 2022","308","tests.community","test_community","TestCommunity","","","test_community_followers_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=followers"
"passed","Fri Dec 23 20:18:17 GMT 2022","Fri Dec 23 20:18:20 GMT 2022","3121","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[subscribe]","This test checks /happifiers+params api"
"passed","Fri Dec 23 20:17:04 GMT 2022","Fri Dec 23 20:17:07 GMT 2022","2237","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[S-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Dec 23 20:17:51 GMT 2022","Fri Dec 23 20:17:52 GMT 2022","333","tests.profile","test_happiness_assessment","TestHA","","","test_ha_dismiss_status_after_complete","This test checks dismiss HA after complete it"
"passed","Fri Dec 23 20:17:43 GMT 2022","Fri Dec 23 20:17:43 GMT 2022","1","tests.other","test_check_of_testing_by_machine","TestCheckOfTestingByMachine","","","test_logic","This test checks works the test         system by not using network"
"passed","Fri Dec 23 20:17:41 GMT 2022","Fri Dec 23 20:17:41 GMT 2022","314","tests.menu","test_disclaimer_page","TestResourcesPage","","","test_disclaimer_page","This test checks /api/disclaimer/ api"
"passed","Fri Dec 23 20:17:56 GMT 2022","Fri Dec 23 20:17:57 GMT 2022","1434","tests.profile","test_skills","TestSkills","","","test_skills_of_user[GI]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Fri Dec 23 20:17:43 GMT 2022","Fri Dec 23 20:17:43 GMT 2022","339","tests.menu","test_resources_page","TestResourcesPage","","","test_resource_page","This test checks     /api/get_member_resources_template/ api"
"passed","Fri Dec 23 20:18:20 GMT 2022","Fri Dec 23 20:18:23 GMT 2022","2989","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[unsubscribe]","This test checks /happifiers+params api"
"passed","Fri Dec 23 20:18:09 GMT 2022","Fri Dec 23 20:18:13 GMT 2022","4108","tests.today","test_home_page","TestHomePage","","","test_home_page","This test checks /api/kabinet-homepage/"
"passed","Fri Dec 23 20:18:01 GMT 2022","Fri Dec 23 20:18:04 GMT 2022","3169","tests.profile","test_user_data","TestUserData","","","test_user_data[my_user]","This test checks     /api/users/{`user_id`}/"
"passed","Fri Dec 23 20:17:33 GMT 2022","Fri Dec 23 20:17:33 GMT 2022","465","tests.community","test_community","TestCommunity","","","test_community_unlike_comment","This test checks     /api/comments/{`comment_id`}/like/"
"passed","Fri Dec 23 20:18:15 GMT 2022","Fri Dec 23 20:18:15 GMT 2022","417","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_count_of_articles_unlogin","This test checks /happifiers+params api"
"passed","Fri Dec 23 20:17:27 GMT 2022","Fri Dec 23 20:17:28 GMT 2022","406","tests.activities.games","test_kindness_chain_activity","TestKindnessChain","","","test_kindness_chain_activity","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Dec 23 20:17:40 GMT 2022","Fri Dec 23 20:17:40 GMT 2022","644","tests.explore_tracks","test_tracks_featured","TestTracksFeatured","","","test_featured_track","This test checks /api/v2/tracks/featured/ api"
"passed","Fri Dec 23 20:17:35 GMT 2022","Fri Dec 23 20:17:35 GMT 2022","425","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic1]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Fri Dec 23 20:17:11 GMT 2022","Fri Dec 23 20:17:14 GMT 2022","2191","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[G-03]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Dec 23 20:17:14 GMT 2022","Fri Dec 23 20:17:16 GMT 2022","2624","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[E-010]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Dec 23 20:18:13 GMT 2022","Fri Dec 23 20:18:14 GMT 2022","394","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_topics_unlogin","This test checks /topics api"
"passed","Fri Dec 23 20:17:20 GMT 2022","Fri Dec 23 20:17:21 GMT 2022","1489","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data0]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Fri Dec 23 20:18:16 GMT 2022","Fri Dec 23 20:18:16 GMT 2022","376","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_article_login","This test checks /happifiers/[id] api"
"passed","Fri Dec 23 20:17:28 GMT 2022","Fri Dec 23 20:17:28 GMT 2022","520","tests.community","test_community","TestCommunity","","","test_community_popular_posts","This test checks     api/activity/?page=1&page_size=12&feed_filter=popular"
"passed","Fri Dec 23 20:17:07 GMT 2022","Fri Dec 23 20:17:09 GMT 2022","2398","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[T-09]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Dec 23 20:17:18 GMT 2022","Fri Dec 23 20:17:20 GMT 2022","1731","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[R-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Fri Dec 23 20:17:31 GMT 2022","Fri Dec 23 20:17:32 GMT 2022","698","tests.community","test_community","TestCommunity","","","test_community_unlike_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
