"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 15 18:29:52 GMT 2022","Tue Nov 15 18:29:53 GMT 2022","759","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic1]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Tue Nov 15 18:29:46 GMT 2022","Tue Nov 15 18:29:46 GMT 2022","138","tests.community","test_community","TestCommunity","","","test_community_followers_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=followers"
"passed","Tue Nov 15 18:29:29 GMT 2022","Tue Nov 15 18:29:30 GMT 2022","1564","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[S-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Nov 15 18:29:33 GMT 2022","Tue Nov 15 18:29:35 GMT 2022","1641","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[G-03]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Nov 15 18:30:24 GMT 2022","Tue Nov 15 18:30:25 GMT 2022","558","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_article_unlogin","This test checks /happifiers/[id] api"
"passed","Tue Nov 15 18:29:39 GMT 2022","Tue Nov 15 18:29:40 GMT 2022","1268","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data0]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Tue Nov 15 18:29:46 GMT 2022","Tue Nov 15 18:29:48 GMT 2022","1870","tests.community","test_community","TestCommunity","","","test_send_comment_to_post","This test checks     /api/activity_statuses/{`post_id`}/comments/"
"passed","Tue Nov 15 18:29:49 GMT 2022","Tue Nov 15 18:29:50 GMT 2022","607","tests.community","test_community","TestCommunity","","","test_community_like_comment","This test checks     /api/comments/{`comment_id`}/like/"
"passed","Tue Nov 15 18:30:25 GMT 2022","Tue Nov 15 18:30:25 GMT 2022","356","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_count_of_articles_unlogin","This test checks /happifiers+params api"
"passed","Tue Nov 15 18:29:43 GMT 2022","Tue Nov 15 18:29:44 GMT 2022","885","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data4]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Tue Nov 15 18:29:54 GMT 2022","Tue Nov 15 18:29:54 GMT 2022","675","tests.menu","test_legal_page","TestResourcesPage","","","test_resource_page","This test checks     /public/legal/"
"passed","Tue Nov 15 18:30:01 GMT 2022","Tue Nov 15 18:30:01 GMT 2022","142","tests.profile","test_happiness_assessment","TestHA","","","test_ha_dismiss_status_after_complete","This test checks dismiss HA after complete it"
"passed","Tue Nov 15 18:29:51 GMT 2022","Tue Nov 15 18:29:51 GMT 2022","203","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Tue Nov 15 18:29:53 GMT 2022","Tue Nov 15 18:29:53 GMT 2022","425","tests.explore_tracks","test_tracks_featured","TestTracksFeatured","","","test_featured_track","This test checks /api/v2/tracks/featured/ api"
"passed","Tue Nov 15 18:30:23 GMT 2022","Tue Nov 15 18:30:24 GMT 2022","289","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_last_article_unlogin","This test checks /daily api"
"passed","Tue Nov 15 18:30:06 GMT 2022","Tue Nov 15 18:30:08 GMT 2022","1686","tests.profile","test_skills","TestSkills","","","test_skills_of_user[EM]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Tue Nov 15 18:29:40 GMT 2022","Tue Nov 15 18:29:41 GMT 2022","802","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data1]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Tue Nov 15 18:30:03 GMT 2022","Tue Nov 15 18:30:04 GMT 2022","1508","tests.profile","test_skills","TestSkills","","","test_skills_of_user[TH]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Tue Nov 15 18:30:26 GMT 2022","Tue Nov 15 18:30:26 GMT 2022","269","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_count_of_topics_login","This test checks /happifiers+params api"
"passed","Tue Nov 15 18:29:32 GMT 2022","Tue Nov 15 18:29:33 GMT 2022","1448","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[A-11]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Nov 15 18:29:55 GMT 2022","Tue Nov 15 18:29:55 GMT 2022","0","tests.other","test_check_of_testing_by_machine","TestCheckOfTestingByMachine","","","test_logic","This test checks works the test         system by not using network"
"passed","Tue Nov 15 18:30:30 GMT 2022","Tue Nov 15 18:30:33 GMT 2022","3217","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[unsubscribe]","This test checks /happifiers+params api"
"passed","Tue Nov 15 18:30:25 GMT 2022","Tue Nov 15 18:30:25 GMT 2022","216","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_last_article_login","This test checks /happifiers+params api"
"passed","Tue Nov 15 18:30:10 GMT 2022","Tue Nov 15 18:30:13 GMT 2022","3188","tests.profile","test_user_data","TestUserData","","","test_user_data[my_user]","This test checks     /api/users/{`user_id`}/"
"passed","Tue Nov 15 18:30:25 GMT 2022","Tue Nov 15 18:30:25 GMT 2022","216","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_topics_login","This test checks /api/happifiers/topics/ api"
"passed","Tue Nov 15 18:29:51 GMT 2022","Tue Nov 15 18:29:52 GMT 2022","1168","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Tue Nov 15 18:29:55 GMT 2022","Tue Nov 15 18:30:01 GMT 2022","5441","tests.profile","test_happiness_assessment","TestHA","","","test_ha_complete","This test checks complete HA"
"passed","Tue Nov 15 18:29:55 GMT 2022","Tue Nov 15 18:29:55 GMT 2022","155","tests.menu","test_resources_page","TestResourcesPage","","","test_resource_page","This test checks     /api/get_member_resources_template/ api"
"passed","Tue Nov 15 18:29:45 GMT 2022","Tue Nov 15 18:29:45 GMT 2022","261","tests.activities.games","test_kindness_chain_activity","TestKindnessChain","","","test_kindness_chain_activity","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Nov 15 18:30:24 GMT 2022","Tue Nov 15 18:30:24 GMT 2022","300","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_topics_unlogin","This test checks /topics api"
"passed","Tue Nov 15 18:29:55 GMT 2022","Tue Nov 15 18:29:55 GMT 2022","169","tests.menu","test_notifications","TestNotifications","","","test_new_notifications","This test checks /api/alerts/new/count/"
"passed","Tue Nov 15 18:29:45 GMT 2022","Tue Nov 15 18:29:46 GMT 2022","188","tests.community","test_community","TestCommunity","","","test_report_post","This test checks /api/report_abuse/ api"
"passed","Tue Nov 15 18:29:46 GMT 2022","Tue Nov 15 18:29:46 GMT 2022","137","tests.community","test_community","TestCommunity","","","test_community_track_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=trackGroup"
"passed","Tue Nov 15 18:29:50 GMT 2022","Tue Nov 15 18:29:50 GMT 2022","331","tests.community","test_community","TestCommunity","","","test_community_unlike_comment","This test checks     /api/comments/{`comment_id`}/like/"
"passed","Tue Nov 15 18:30:08 GMT 2022","Tue Nov 15 18:30:10 GMT 2022","1453","tests.profile","test_skills","TestSkills","","","test_skills_of_user[RE]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Tue Nov 15 18:29:51 GMT 2022","Tue Nov 15 18:29:51 GMT 2022","172","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic1]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Tue Nov 15 18:29:53 GMT 2022","Tue Nov 15 18:29:54 GMT 2022","181","tests.menu","test_disclaimer_page","TestResourcesPage","","","test_disclaimer_page","This test checks /api/disclaimer/ api"
"passed","Tue Nov 15 18:29:50 GMT 2022","Tue Nov 15 18:29:51 GMT 2022","395","tests.explore_tracks","test_search_track","TestTracksSearch","","","test_topics_of_track","This test checks api/v2/tracks/search/?query=love"
"passed","Tue Nov 15 18:29:49 GMT 2022","Tue Nov 15 18:29:49 GMT 2022","517","tests.community","test_community","TestCommunity","","","test_community_unlike_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
"passed","Tue Nov 15 18:29:48 GMT 2022","Tue Nov 15 18:29:49 GMT 2022","930","tests.community","test_community","TestCommunity","","","test_community_like_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
"passed","Tue Nov 15 18:30:05 GMT 2022","Tue Nov 15 18:30:06 GMT 2022","1078","tests.profile","test_skills","TestSkills","","","test_skills_of_user[GI]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Tue Nov 15 18:29:41 GMT 2022","Tue Nov 15 18:29:42 GMT 2022","915","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data2]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Tue Nov 15 18:29:30 GMT 2022","Tue Nov 15 18:29:32 GMT 2022","1585","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[T-09]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Tue Nov 15 18:29:54 GMT 2022","Tue Nov 15 18:29:55 GMT 2022","190","tests.menu","test_notifications","TestNotifications","","","test_get_all_notifications","This test checks /api/notifications/ api"
"passed","Tue Nov 15 18:30:25 GMT 2022","Tue Nov 15 18:30:26 GMT 2022","228","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_article_login","This test checks /happifiers/[id] api"
"passed","Tue Nov 15 18:30:13 GMT 2022","Tue Nov 15 18:30:14 GMT 2022","782","tests.profile","test_user_data","TestUserData","","","test_user_data[another_user]","This test checks     /api/users/{`user_id`}/"
"passed","Tue Nov 15 18:29:44 GMT 2022","Tue Nov 15 18:29:45 GMT 2022","859","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data5]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Tue Nov 15 18:30:14 GMT 2022","Tue Nov 15 18:30:19 GMT 2022","5124","tests.today","test_current_track","TestCurrentTrack","","","test_home_page","This test checks /api/kabinet-homepage/"
"passed","Tue Nov 15 18:30:01 GMT 2022","Tue Nov 15 18:30:03 GMT 2022","1517","tests.profile","test_skills","TestSkills","","","test_skills_of_user[SA]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
