"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 04 06:21:05 GMT 2023","Wed Jan 04 06:21:12 GMT 2023","7051","tests.profile","test_happiness_assessment","TestHA","","","test_ha_complete","This test checks complete HA"
"passed","Wed Jan 04 06:21:34 GMT 2023","Wed Jan 04 06:21:35 GMT 2023","402","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_count_of_articles_unlogin","This test checks /happifiers+params api"
"passed","Wed Jan 04 06:21:23 GMT 2023","Wed Jan 04 06:21:24 GMT 2023","1261","tests.profile","test_user_data","TestUserData","","","test_user_data[another_user]","This test checks     /api/users/{`user_id`}/"
"passed","Wed Jan 04 06:21:36 GMT 2023","Wed Jan 04 06:21:36 GMT 2023","531","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_count_of_topics_login","This test checks /happifiers+params api"
"passed","Wed Jan 04 06:21:35 GMT 2023","Wed Jan 04 06:21:35 GMT 2023","377","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_last_article_login","This test checks /happifiers+params api"
"passed","Wed Jan 04 06:20:56 GMT 2023","Wed Jan 04 06:20:57 GMT 2023","1184","tests.explore_tracks","test_search_track","TestTracksSearch","","","test_topics_of_track","This test checks api/v2/tracks/search/?query=love"
"passed","Wed Jan 04 06:21:35 GMT 2023","Wed Jan 04 06:21:35 GMT 2023","296","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_topics_login","This test checks /api/happifiers/topics/ api"
"passed","Wed Jan 04 06:21:03 GMT 2023","Wed Jan 04 06:21:04 GMT 2023","869","tests.menu","test_legal_page","TestResourcesPage","","","test_resource_page","This test checks     /public/legal/"
"passed","Wed Jan 04 06:21:00 GMT 2023","Wed Jan 04 06:21:02 GMT 2023","1870","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic1]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Wed Jan 04 06:21:35 GMT 2023","Wed Jan 04 06:21:36 GMT 2023","420","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_article_login","This test checks /happifiers/[id] api"
"passed","Wed Jan 04 06:20:51 GMT 2023","Wed Jan 04 06:20:51 GMT 2023","306","tests.community","test_community","TestCommunity","","","test_community_track_posts","This test checks     /api/activity/?page=1&page_size=12&feed_filter=trackGroup"
"passed","Wed Jan 04 06:21:33 GMT 2023","Wed Jan 04 06:21:34 GMT 2023","746","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_article_unlogin","This test checks /happifiers/[id] api"
"passed","Wed Jan 04 06:21:39 GMT 2023","Wed Jan 04 06:21:41 GMT 2023","2474","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_newsletter_action_login[unsubscribe]","This test checks /happifiers+params api"
"passed","Wed Jan 04 06:20:46 GMT 2023","Wed Jan 04 06:20:47 GMT 2023","1159","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data2]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
"passed","Wed Jan 04 06:20:58 GMT 2023","Wed Jan 04 06:21:00 GMT 2023","1866","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_subtopics_of_topics[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Wed Jan 04 06:21:13 GMT 2023","Wed Jan 04 06:21:14 GMT 2023","1439","tests.profile","test_skills","TestSkills","","","test_skills_of_user[SA]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Wed Jan 04 06:20:54 GMT 2023","Wed Jan 04 06:20:55 GMT 2023","1007","tests.community","test_community","TestCommunity","","","test_community_unlike_post","This test checks     /api/activity_statuses/{`post_id`}/like/"
"passed","Wed Jan 04 06:21:24 GMT 2023","Wed Jan 04 06:21:28 GMT 2023","4332","tests.today","test_current_track","TestCurrentTrack","","","test_home_page","This test checks /api/kabinet-homepage/"
"passed","Wed Jan 04 06:21:05 GMT 2023","Wed Jan 04 06:21:05 GMT 2023","1","tests.other","test_check_of_testing_by_machine","TestCheckOfTestingByMachine","","","test_logic","This test checks works the test         system by not using network"
"passed","Wed Jan 04 06:21:12 GMT 2023","Wed Jan 04 06:21:13 GMT 2023","277","tests.profile","test_happiness_assessment","TestHA","","","test_ha_dismiss_status_after_complete","This test checks dismiss HA after complete it"
"passed","Wed Jan 04 06:21:33 GMT 2023","Wed Jan 04 06:21:33 GMT 2023","373","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_topics_unlogin","This test checks /topics api"
"passed","Wed Jan 04 06:21:03 GMT 2023","Wed Jan 04 06:21:03 GMT 2023","348","tests.menu","test_disclaimer_page","TestResourcesPage","","","test_disclaimer_page","This test checks /api/disclaimer/ api"
"passed","Wed Jan 04 06:20:55 GMT 2023","Wed Jan 04 06:20:55 GMT 2023","538","tests.community","test_community","TestCommunity","","","test_community_like_comment","This test checks     /api/comments/{`comment_id`}/like/"
"passed","Wed Jan 04 06:20:43 GMT 2023","Wed Jan 04 06:20:45 GMT 2023","1390","tests.activities.games","test_games","TestGames","","","test_complete_game[game_data0]","This test checks     /api/activities/game_activity_statuses/ and api/v3/activity_status api"
