"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 02:05:04 GMT 2022","Mon Nov 14 02:05:06 GMT 2022","1656","tests.profile","test_skills","TestSkills","","","test_skills_of_user[AS]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"passed","Mon Nov 14 02:05:22 GMT 2022","Mon Nov 14 02:05:23 GMT 2022","248","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_topics_unlogin","This test checks /topics api"
"passed","Mon Nov 14 02:04:55 GMT 2022","Mon Nov 14 02:04:56 GMT 2022","312","tests.explore_tracks","test_track_topics","TestTracksTopics","","","test_topics_of_track[topic0]","This test checks /api/v2/tracks/life-domains/     and /api/v2/tracks/life-domains/[topic]/ api"
"passed","Mon Nov 14 02:05:24 GMT 2022","Mon Nov 14 02:05:24 GMT 2022","255","tests.upside","test_upside_api","TestUpsideLogin","","","test_hd_get_last_article_login","This test checks /happifiers+params api"
"passed","Mon Nov 14 02:04:36 GMT 2022","Mon Nov 14 02:04:37 GMT 2022","1776","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[G-03]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Mon Nov 14 02:05:23 GMT 2022","Mon Nov 14 02:05:24 GMT 2022","398","tests.upside","test_upside_api","TestUpsideUnlogin","","","test_hd_get_count_of_articles_unlogin","This test checks /happifiers+params api"
"passed","Mon Nov 14 02:05:07 GMT 2022","Mon Nov 14 02:05:09 GMT 2022","1123","tests.profile","test_skills","TestSkills","","","test_skills_of_user[EM]","This test checks /api/v3/skills/     and /api/v3/skills/[skill]/ api"
"broken","Mon Nov 14 02:05:01 GMT 2022","Mon Nov 14 02:05:01 GMT 2022","266","tests.profile","test_happiness_assessment","TestHA","","","test_ha_result","This test checks get HA status"
"passed","Mon Nov 14 02:04:49 GMT 2022","Mon Nov 14 02:04:50 GMT 2022","898","tests.community","test_community","TestCommunity","","","test_community_popular_posts","This test checks     api/activity/?page=1&page_size=12&feed_filter=popular"
"failed","Mon Nov 14 02:05:01 GMT 2022","Mon Nov 14 02:05:02 GMT 2022","267","tests.profile","test_happiness_assessment","TestHA","","","test_ha_dismiss_status_after_complete","This test checks dismiss HA after complete it"
"passed","Mon Nov 14 02:04:41 GMT 2022","Mon Nov 14 02:04:42 GMT 2022","1285","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[R-01]","This test checks /api/activities     and api/v3/activity_status api"
"passed","Mon Nov 14 02:05:00 GMT 2022","Mon Nov 14 02:05:00 GMT 2022","256","tests.menu","test_notifications","TestNotifications","","","test_get_all_notifications","This test checks /api/notifications/ api"
"passed","Mon Nov 14 02:04:32 GMT 2022","Mon Nov 14 02:04:34 GMT 2022","2079","tests.activities","test_activities_api","TestActivitiesSkill","","","test_activities_skill[T-09]","This test checks /api/activities     and api/v3/activity_status api"
